OrderID,Date,ProductID,CustomerID,Region,SalesAmount,Quantity,Cost
1536,2024-06-06,P104,C696,West,36768,3,30592
1537,2025-08-16,P104,C364,West,24832,2,21740
1538,2024-04-20,P105,C444,West,59626,2,48322
1539,2025-10-23,P105,C314,West,151898,5,132623
1540,2025-11-06,P101,C387,North,110185,2,78469
1541,2024-09-25,P104,C470,East,36669,3,32511
1542,2025-06-30,P105,C640,North,149236,5,109774
1543,2024-01-25,P104,C393,West,37613,3,32569
1544,2025-02-01,P102,C446,North,46145,3,39201
1545,2024-08-02,P102,C493,South,31773,2,27790
1546,2024-07-09,P101,C558,West,275035,5,218622
1547,2024-10-28,P101,C575,West,54881,1,41833
1548,2025-11-26,P103,C509,South,23418,1,18347
1549,2025-07-25,P104,C557,East,46643,4,37244
1550,2025-02-14,P101,C527,North,54825,1,42840
1551,2024-02-15,P102,C573,South,62000,4,50844
1552,2024-06-29,P101,C595,West,108041,2,89794
1553,2025-03-25,P104,C448,East,11574,1,9058
1554,2024-10-26,P103,C387,South,124159,5,104905
1555,2024-04-15,P104,C666,North,23518,2,20113
1556,2025-06-20,P103,C333,North,76892,3,62306
1557,2024-09-03,P105,C231,South,59377,2,46087
1558,2024-02-23,P104,C388,South,23357,2,20577
1559,2025-10-20,P103,C210,South,48621,2,39143
1560,2025-03-14,P105,C284,West,31030,1,24225
1561,2024-06-04,P102,C651,East,43185,3,32099
1562,2025-02-25,P103,C484,West,123480,5,107813
1563,2025-12-08,P104,C291,North,47441,4,40831
1564,2025-08-02,P101,C425,South,108250,2,92330
1565,2025-07-31,P101,C477,North,221090,4,194761
1566,2025-06-10,P103,C456,East,50609,2,39851
1567,2025-10-21,P102,C503,South,15313,1,12701
1568,2024-08-08,P101,C299,East,274225,5,214693
1569,2025-03-17,P103,C422,South,51896,2,42002
1570,2025-10-25,P101,C609,North,164290,3,122923
1571,2025-05-02,P101,C214,East,165596,3,142187
1572,2025-03-15,P103,C376,West,24843,1,17977
1573,2024-06-08,P101,C497,South,110762,2,88676
1574,2025-08-28,P104,C254,West,60467,5,46117
1575,2025-01-15,P101,C439,West,274437,5,245995
1576,2025-09-20,P104,C544,South,13846,1,11008
1577,2024-06-23,P105,C265,East,119780,4,86996
1578,2025-06-14,P104,C652,South,24701,2,18506
1579,2024-08-21,P103,C253,South,100624,4,89397
1580,2024-02-18,P104,C350,North,13405,1,10316
1581,2024-11-09,P103,C294,West,74811,3,56636
1582,2025-04-09,P102,C493,East,76519,5,58825
1583,2024-12-24,P101,C315,South,111866,2,98590
1584,2025-01-09,P102,C342,South,43170,3,36912
1585,2024-04-08,P103,C540,North,23313,1,19014
1586,2024-05-03,P105,C547,South,29783,1,25449
1587,2024-04-08,P102,C597,South,30205,2,21455
1588,2024-08-10,P105,C618,South,89878,3,79362
1589,2025-11-05,P104,C584,West,37086,3,28481
1590,2024-07-21,P103,C389,South,76545,3,66475
1591,2025-11-22,P104,C419,South,49791,4,39154
1592,2024-11-18,P102,C373,South,75124,5,60398
1593,2024-01-01,P101,C456,West,55978,1,42328
1594,2025-09-13,P101,C452,South,274018,5,235136
1595,2025-11-06,P103,C535,North,25322,1,20554
1596,2025-11-15,P103,C251,North,49016,2,38892
1597,2024-04-19,P102,C216,South,45301,3,32717
1598,2025-05-27,P101,C337,West,166273,3,120228
1599,2024-09-01,P102,C228,North,43105,3,36519
1600,2025-04-11,P104,C519,West,47281,4,42275
1601,2024-07-30,P103,C287,South,73941,3,53580
1602,2025-05-09,P102,C241,West,14168,1,10092
1603,2025-08-23,P102,C595,East,14108,1,10111
1604,2024-06-22,P102,C609,East,76398,5,56081
1605,2024-08-20,P105,C418,West,59031,2,52477
1606,2024-08-12,P105,C477,North,118383,4,86574
1607,2024-10-05,P102,C466,South,13651,1,11154
1608,2024-08-20,P102,C514,West,45143,3,31788
1609,2025-10-05,P105,C352,South,31665,1,23850
1610,2024-05-25,P104,C583,South,58588,5,44067
1611,2024-09-17,P101,C382,West,164089,3,128206
1612,2024-08-05,P101,C441,North,273371,5,222209
1613,2025-10-13,P104,C212,East,24908,2,21069
1614,2024-07-31,P102,C400,East,15284,1,12361
1615,2025-01-04,P104,C392,East,48432,4,34502
1616,2025-12-31,P103,C418,North,98064,4,71964
1617,2024-06-05,P104,C484,West,49015,4,36003
1618,2025-07-24,P105,C380,North,29235,1,22177
1619,2024-01-03,P102,C530,East,30225,2,23313
1620,2025-12-27,P103,C508,South,75823,3,64997
1621,2025-07-24,P104,C390,West,61133,5,48487
1622,2025-12-18,P105,C351,West,31281,1,25162
1623,2024-11-03,P104,C315,North,12664,1,9667
1624,2025-08-19,P104,C227,West,35845,3,27285
1625,2025-05-27,P101,C257,West,220628,4,177004
1626,2024-12-02,P105,C267,South,90221,3,67720
1627,2024-09-12,P101,C311,East,109704,2,91405
1628,2024-10-26,P102,C273,South,46999,3,33363
1629,2025-01-20,P104,C240,South,22698,2,19655
1630,2025-05-29,P102,C500,North,43430,3,35792
1631,2025-06-05,P103,C676,North,74526,3,59036
1632,2025-03-28,P103,C489,West,25070,1,21325
1633,2025-10-11,P101,C547,East,163136,3,136696
1634,2024-03-07,P105,C252,East,88475,3,68757
1635,2025-06-08,P105,C542,South,30994,1,26425
1636,2024-03-12,P102,C670,South,14175,1,11989
1637,2024-09-10,P101,C513,South,220301,4,183179
1638,2025-10-04,P104,C527,South,36488,3,27264
1639,2024-08-13,P101,C536,West,163056,3,140992
1640,2024-08-28,P104,C341,North,58852,5,46471
1641,2025-01-04,P105,C539,West,119956,4,89394
1642,2025-02-25,P101,C693,East,110219,2,95305
1643,2024-12-23,P104,C205,South,22176,2,18667
1644,2025-12-26,P105,C654,East,151630,5,110625
1645,2025-06-04,P104,C605,East,12129,1,10792
1646,2025-10-13,P101,C271,North,163853,3,143961
1647,2024-09-02,P102,C465,North,60166,4,45126
1648,2024-03-03,P103,C333,East,24835,1,18820
1649,2025-02-22,P105,C232,East,61531,2,49497
1650,2025-08-26,P101,C630,West,166035,3,136264
1651,2024-03-16,P102,C578,East,13645,1,11919
1652,2024-10-19,P103,C331,North,26525,1,22827
1653,2025-11-15,P102,C484,South,28097,2,22798
1654,2025-03-23,P104,C647,East,13131,1,10110
1655,2025-03-20,P105,C601,West,151496,5,109491
1656,2025-06-20,P105,C497,East,148712,5,104657
1657,2024-02-23,P101,C575,North,276464,5,196029
1658,2024-02-10,P101,C394,West,219743,4,197352
1659,2024-01-18,P103,C651,South,25617,1,19527
1660,2024-11-30,P102,C522,South,15318,1,11296
1661,2024-07-01,P101,C518,South,275449,5,228942
1662,2024-01-04,P104,C315,North,35691,3,27618
1663,2025-05-31,P104,C623,East,48397,4,38654
1664,2025-02-13,P101,C443,West,165061,3,137540
1665,2025-06-01,P102,C423,North,14468,1,10145
1666,2024-10-14,P101,C513,South,111412,2,78211
1667,2024-12-22,P105,C266,West,91714,3,75386
1668,2025-07-04,P103,C459,North,99994,4,85180
1669,2025-09-01,P104,C632,South,11860,1,8351
1670,2024-06-17,P105,C567,South,60394,2,49131
1671,2025-04-13,P104,C385,South,37380,3,29089
1672,2025-05-13,P101,C637,South,163270,3,130653
1673,2024-04-15,P101,C209,North,275201,5,194396
1674,2025-03-20,P103,C497,East,48199,2,38402
1675,2024-02-29,P103,C407,South,24756,1,22237
1676,2025-09-04,P103,C358,East,74534,3,52225
1677,2025-07-30,P103,C620,East,124541,5,96652
1678,2024-01-22,P102,C276,East,16474,1,14294
1679,2025-11-19,P105,C449,South,28238,1,20646
1680,2025-06-27,P101,C593,North,165210,3,130839
1681,2024-10-01,P102,C383,East,58299,4,51285
1682,2024-06-18,P103,C446,East,26354,1,18923
1683,2024-10-05,P103,C526,West,126165,5,111553
1684,2025-12-18,P101,C670,East,54650,1,40342
1685,2024-08-29,P103,C213,South,74392,3,63522
1686,2025-11-08,P104,C582,West,37147,3,32338
1687,2024-11-02,P105,C546,North,90886,3,69176
1688,2025-11-04,P101,C413,South,109851,2,77689
1689,2024-03-07,P103,C404,West,75185,3,53143
1690,2025-08-11,P105,C328,South,28349,1,24318
1691,2025-03-02,P103,C371,North,50968,2,39636
1692,2025-08-28,P101,C699,West,220149,4,187507
1693,2024-04-29,P101,C211,West,110364,2,91911
1694,2025-11-04,P105,C289,North,118583,4,100163
1695,2025-02-01,P103,C250,West,24191,1,21529
1696,2024-06-14,P102,C683,East,58131,4,45645
1697,2024-12-26,P103,C651,North,74360,3,66544
1698,2025-02-06,P101,C665,South,220569,4,166736
1699,2024-09-26,P104,C632,West,13259,1,10572
1700,2025-11-29,P103,C266,West,26104,1,18974
1701,2024-07-18,P105,C289,West,120046,4,99397
1702,2025-08-12,P105,C269,East,118494,4,106537
1703,2024-04-28,P103,C245,East,99796,4,72473
1704,2024-05-26,P101,C421,West,164388,3,143551
1705,2025-11-04,P101,C265,East,221312,4,184398
1706,2024-07-27,P101,C413,West,163485,3,145532
1707,2025-08-17,P104,C465,East,48845,4,40830
1708,2025-05-25,P103,C218,South,124447,5,91466
1709,2025-09-09,P101,C328,East,274529,5,214394
1710,2024-05-19,P103,C470,North,123086,5,94209
1711,2025-01-19,P104,C292,North,22346,2,18169
1712,2025-02-14,P104,C570,South,47979,4,35838
1713,2025-04-27,P105,C212,South,30590,1,23267
1714,2025-03-03,P102,C292,South,31033,2,23053
1715,2025-12-26,P101,C589,North,221896,4,167258
1716,2024-07-08,P105,C686,East,28252,1,25197
1717,2025-05-18,P103,C676,North,124653,5,110448
1718,2024-01-10,P102,C426,West,75536,5,57597
1719,2024-02-07,P103,C505,South,99907,4,71152
1720,2025-09-30,P103,C398,North,75581,3,66549
1721,2024-08-14,P104,C561,East,23764,2,19246
1722,2025-04-16,P104,C400,West,23414,2,19510
1723,2024-06-03,P103,C401,North,101827,4,76923
1724,2025-04-19,P103,C269,South,23283,1,19391
1725,2025-11-29,P105,C643,West,118667,4,94341
1726,2025-01-06,P104,C374,West,59723,5,45617
1727,2024-02-09,P102,C512,West,73968,5,64703
1728,2025-10-19,P103,C641,East,24911,1,18478
1729,2025-02-18,P101,C323,East,110546,2,96011
1730,2025-12-13,P101,C387,North,53275,1,45104
1731,2025-09-22,P102,C468,South,30851,2,26238
1732,2024-03-02,P105,C480,East,121426,4,109265
1733,2025-06-23,P103,C569,North,73738,3,64247
1734,2024-10-23,P104,C629,North,11516,1,8690
1735,2024-01-24,P102,C499,North,29765,2,25968
1736,2024-04-23,P101,C211,North,54196,1,47179
1737,2024-06-09,P101,C450,South,163938,3,139068
1738,2025-08-26,P102,C369,South,30861,2,22938
1739,2025-03-28,P101,C258,South,219537,4,155811
1740,2025-03-28,P101,C464,West,219341,4,173143
1741,2025-09-29,P105,C426,North,150316,5,130678
1742,2025-04-25,P101,C344,South,108732,2,91818
1743,2024-07-15,P103,C386,North,123616,5,98548
1744,2025-09-13,P103,C459,West,24102,1,18160
1745,2025-03-24,P104,C242,North,35646,3,26610
1746,2024-07-04,P101,C570,South,108636,2,96091
1747,2024-01-03,P101,C247,South,274762,5,220248
1748,2024-03-20,P104,C537,North,22171,2,17849
1749,2024-03-08,P102,C224,South,60304,4,50777
1750,2025-09-06,P103,C201,South,125356,5,92579
1751,2025-03-05,P103,C429,North,98024,4,82280
1752,2025-07-21,P104,C313,West,58616,5,50072
1753,2025-04-20,P104,C435,East,13363,1,9489
1754,2025-12-22,P102,C492,North,44751,3,39859
1755,2025-03-01,P102,C284,South,60602,4,50457
1756,2025-06-22,P105,C487,East,149058,5,120446
1757,2025-03-26,P103,C477,North,125562,5,88536
1758,2024-09-18,P101,C221,East,221897,4,158216
1759,2025-05-04,P101,C400,South,54461,1,39501
1760,2024-02-07,P105,C269,South,28882,1,21507
1761,2024-11-16,P103,C493,North,76975,3,59437
1762,2024-05-27,P101,C665,East,220726,4,183934
1763,2024-03-22,P105,C420,East,60557,2,52939
1764,2025-04-14,P105,C611,East,28873,1,25336
1765,2025-12-16,P104,C548,West,61535,5,44852
1766,2025-08-31,P104,C280,East,49140,4,36837
1767,2024-04-15,P105,C599,South,88622,3,78830
1768,2025-11-01,P104,C549,South,25906,2,22154
1769,2024-08-11,P105,C203,East,121939,4,107174
1770,2025-08-23,P101,C588,East,276593,5,202810
1771,2024-09-21,P105,C570,West,31628,1,24900
1772,2025-05-29,P102,C585,West,61232,4,44812
1773,2024-12-12,P103,C349,North,100999,4,87728
1774,2025-06-14,P101,C673,South,109648,2,89243
1775,2024-06-07,P104,C545,North,23312,2,19879
1776,2024-04-19,P103,C697,West,99325,4,72972
1777,2024-03-13,P101,C442,North,275249,5,241128
1778,2024-05-28,P101,C219,West,275965,5,208729
1779,2024-03-12,P104,C367,East,47295,4,33391
1780,2025-04-17,P103,C576,South,50334,2,37108
1781,2025-06-24,P105,C380,North,89847,3,72659
1782,2025-09-28,P101,C669,West,164564,3,138870
1783,2025-10-11,P103,C550,East,23573,1,18551
1784,2025-06-23,P101,C694,East,165590,3,146896
1785,2025-08-28,P105,C344,East,60810,2,49414
1786,2025-08-21,P104,C689,East,49722,4,44369
1787,2025-02-08,P104,C361,East,12427,1,9217
1788,2025-02-06,P103,C562,South,76131,3,55500
1789,2024-09-14,P102,C603,West,60758,4,51661
1790,2024-09-25,P105,C531,North,89213,3,73394
1791,2024-02-15,P101,C375,North,111965,2,90443
1792,2024-06-21,P101,C682,East,55585,1,43356
1793,2025-03-25,P105,C459,South,88248,3,68765
1794,2024-11-20,P105,C395,South,58567,2,49542
1795,2025-08-13,P105,C676,South,91653,3,81214
1796,2024-11-24,P102,C281,South,45206,3,33370
1797,2024-10-05,P104,C524,East,36965,3,27035
1798,2025-03-27,P103,C386,West,51666,2,37501
1799,2024-08-14,P104,C264,East,48197,4,41767
1800,2024-08-30,P101,C322,East,55912,1,45273
1801,2024-09-30,P103,C604,East,123246,5,101636
1802,2025-08-23,P103,C679,West,74762,3,57435
1803,2024-08-05,P103,C271,West,101483,4,75932
1804,2025-11-09,P102,C410,North,31737,2,25292
1805,2025-07-05,P103,C586,West,124087,5,105633
1806,2025-11-15,P104,C593,West,36310,3,31046
1807,2025-03-24,P101,C620,West,163046,3,120467
1808,2025-07-30,P105,C226,West,59662,2,52663
1809,2024-03-17,P104,C400,South,35923,3,31785
1810,2025-01-08,P105,C347,West,119060,4,100078
1811,2025-09-29,P104,C587,West,22010,2,17585
1812,2024-06-26,P101,C497,North,53277,1,40873
1813,2025-06-30,P101,C337,East,219146,4,161463
1814,2025-12-19,P101,C479,North,111633,2,96588
1815,2024-12-07,P105,C583,West,121052,4,94102
1816,2024-06-18,P101,C300,North,56173,1,40912
1817,2025-09-29,P101,C667,West,274042,5,227004
1818,2025-09-19,P105,C390,East,150367,5,125767
1819,2025-08-31,P101,C586,East,165000,3,143659
1820,2025-07-01,P104,C480,South,13366,1,10586
1821,2025-12-31,P103,C670,North,48437,2,39675
1822,2024-04-26,P104,C204,East,48215,4,35393
1823,2025-09-27,P105,C286,East,120362,4,95419
1824,2024-03-18,P102,C541,East,31045,2,25334
1825,2025-12-11,P103,C397,North,51160,2,40143
1826,2025-08-28,P103,C486,East,50439,2,38068
1827,2024-03-06,P101,C669,North,56679,1,42266
1828,2025-03-03,P105,C445,East,118722,4,105094
1829,2025-09-02,P102,C542,South,58251,4,43029
1830,2024-07-17,P104,C577,South,36305,3,27736
1831,2024-06-12,P105,C666,South,88085,3,75695
1832,2025-12-24,P101,C349,West,56231,1,48749
1833,2025-06-01,P101,C552,West,110755,2,81409
1834,2024-06-11,P103,C688,West,51559,2,44528
1835,2025-03-31,P101,C618,East,53133,1,42056
1836,2025-01-19,P105,C321,West,58134,2,42464
1837,2025-02-04,P102,C609,West,45650,3,40600
1838,2024-07-18,P102,C491,West,44624,3,37714
1839,2024-04-26,P105,C538,West,89759,3,75422
1840,2024-03-28,P103,C428,West,98301,4,80876
1841,2024-09-17,P105,C506,East,30028,1,24258
1842,2024-09-28,P102,C424,North,60592,4,43336
1843,2025-04-11,P105,C408,South,60692,2,50962
1844,2024-09-17,P101,C542,South,163769,3,138868
1845,2025-02-16,P101,C436,North,108955,2,78444
1846,2025-10-28,P104,C324,North,12705,1,9687
1847,2025-08-13,P102,C619,South,73351,5,57162
1848,2025-11-30,P105,C447,West,90718,3,68467
1849,2024-07-31,P103,C288,South,124659,5,110296
1850,2025-03-06,P104,C632,South,23141,2,17943
1851,2025-01-27,P103,C675,West,73561,3,54471
1852,2025-08-01,P105,C687,North,151610,5,115479
1853,2025-08-27,P101,C415,West,55075,1,40610
1854,2024-08-14,P103,C642,East,124555,5,92628
1855,2024-09-11,P101,C289,East,55660,1,47862
1856,2024-10-30,P101,C618,East,53967,1,42785
1857,2025-03-03,P105,C698,South,61726,2,55308
1858,2025-10-21,P104,C249,West,48356,4,36687
1859,2025-05-01,P105,C432,West,148719,5,112283
1860,2024-02-09,P101,C653,West,275482,5,221886
1861,2024-04-09,P102,C465,North,43790,3,36229
1862,2024-02-04,P105,C313,East,121248,4,89889
1863,2025-09-02,P105,C579,North,149985,5,106945
1864,2024-10-21,P103,C264,North,123093,5,108395
1865,2024-07-27,P105,C434,West,61388,2,48868
1866,2024-06-23,P105,C390,East,88056,3,75649
1867,2024-10-04,P103,C225,South,50820,2,38230
1868,2025-09-11,P104,C488,North,61233,5,53035
1869,2025-11-11,P105,C622,North,121761,4,93889
1870,2024-07-15,P103,C361,East,76343,3,66105
1871,2024-02-21,P105,C435,North,60917,2,49337
1872,2024-08-09,P101,C279,East,109184,2,89630
1873,2025-09-22,P102,C618,East,30696,2,24545
1874,2025-10-25,P102,C544,West,13658,1,11535
1875,2024-01-26,P101,C691,South,109928,2,79688
1876,2025-11-01,P101,C592,North,109762,2,82667
1877,2024-12-18,P101,C359,South,110022,2,93403
1878,2025-01-18,P101,C689,South,109429,2,94613
1879,2025-03-10,P101,C345,West,108636,2,90851
1880,2024-08-16,P105,C357,East,89494,3,62850
1881,2025-01-24,P101,C596,West,220336,4,178321
1882,2025-02-16,P102,C464,North,76960,5,69158
1883,2024-11-05,P101,C276,West,276580,5,237096
1884,2025-11-27,P103,C337,West,123504,5,102579
1885,2025-12-28,P105,C474,North,89152,3,66669
1886,2024-08-13,P104,C457,East,58933,5,46387
1887,2024-03-20,P101,C227,South,273837,5,207756
1888,2024-03-08,P102,C608,East,60538,4,54058
1889,2024-10-26,P103,C538,West,25162,1,17959
1890,2024-10-07,P101,C275,North,274957,5,208741
1891,2025-08-04,P105,C542,North,119759,4,95944
1892,2024-01-21,P101,C464,West,55385,1,39512
1893,2024-05-05,P101,C317,North,166931,3,127114
1894,2025-03-15,P101,C490,West,109394,2,80334
1895,2024-10-08,P101,C212,West,109425,2,82562
1896,2025-05-09,P104,C510,East,49001,4,37825
1897,2025-07-04,P105,C326,East,89155,3,66356
1898,2024-11-02,P103,C631,North,101966,4,88748
1899,2024-03-09,P105,C677,South,120441,4,101493
1900,2024-06-15,P105,C467,South,60317,2,49951
1901,2024-05-16,P101,C383,South,221415,4,169338
1902,2024-04-22,P104,C656,West,12187,1,8686
1903,2024-12-24,P101,C650,West,273083,5,209140
1904,2025-01-16,P102,C547,North,43941,3,38955
1905,2025-02-19,P103,C205,East,100623,4,87768
1906,2025-07-02,P101,C675,South,163953,3,141029
1907,2024-05-03,P101,C378,North,109413,2,93721
1908,2025-06-21,P104,C438,West,48935,4,43538
1909,2024-07-31,P102,C574,South,16759,1,13335
1910,2024-01-02,P105,C629,East,121195,4,99020
1911,2024-08-11,P104,C622,East,49078,4,37465
1912,2024-04-25,P105,C338,North,148655,5,132628
1913,2025-08-29,P103,C236,West,125285,5,111797
1914,2025-05-25,P105,C348,North,90045,3,75587
1915,2025-04-14,P105,C663,South,30577,1,22929
1916,2024-09-09,P105,C448,South,119559,4,88013
1917,2024-07-13,P101,C545,East,53873,1,43023
1918,2024-12-23,P105,C573,South,150497,5,123186
1919,2025-03-23,P104,C551,South,23145,2,16253
1920,2024-03-27,P102,C672,West,29053,2,23713
1921,2024-08-22,P101,C265,East,109689,2,87611
1922,2025-12-07,P102,C666,East,60628,4,48691
1923,2024-01-19,P101,C329,East,220975,4,175397
1924,2025-11-19,P102,C652,East,60431,4,46970
1925,2025-05-05,P103,C633,East,48911,2,35242
1926,2025-12-04,P101,C679,East,53792,1,44032
1927,2025-03-24,P102,C558,North,29935,2,25202
1928,2024-09-09,P103,C498,East,75458,3,61057
1929,2025-12-15,P101,C356,West,274178,5,227241
1930,2024-03-21,P101,C218,South,53294,1,46549
1931,2024-10-27,P105,C439,East,28782,1,20200
1932,2024-08-20,P105,C426,North,151149,5,111126
1933,2024-08-28,P103,C541,South,98064,4,74989
1934,2025-06-02,P101,C522,East,219144,4,190588
1935,2024-08-15,P105,C589,West,90971,3,67416
1936,2025-02-04,P104,C491,East,34544,3,30867
1937,2025-04-12,P105,C211,North,90346,3,64470
1938,2025-03-27,P104,C591,West,47703,4,34674
1939,2025-06-22,P104,C217,West,49644,4,42122
1940,2024-05-04,P101,C348,West,108045,2,83422
1941,2024-03-24,P101,C282,South,163030,3,138895
1942,2025-09-14,P105,C556,East,118192,4,82949
1943,2025-04-08,P104,C687,South,11477,1,9520
1944,2025-11-29,P101,C656,South,165761,3,148402
1945,2024-04-26,P102,C611,West,74869,5,58322
1946,2025-06-23,P102,C271,East,29895,2,25514
1947,2024-05-25,P104,C620,North,58183,5,48439
1948,2025-06-24,P105,C284,West,30131,1,23198
1949,2025-01-13,P103,C630,North,75843,3,62313
1950,2025-04-23,P102,C544,West,74559,5,54421
1951,2025-10-22,P102,C626,West,59200,4,41884
1952,2025-11-01,P101,C541,West,218357,4,190176
1953,2024-12-14,P105,C468,East,118941,4,103204
1954,2024-09-21,P105,C208,North,29807,1,26810
1955,2024-12-11,P102,C503,West,76023,5,66954
1956,2025-12-17,P101,C682,North,53383,1,37664
1957,2025-08-23,P102,C642,South,74809,5,65093
1958,2025-12-12,P102,C224,West,44080,3,30910
1959,2025-04-10,P102,C472,East,59203,4,48678
1960,2024-04-05,P102,C679,East,45368,3,36922
1961,2025-08-27,P104,C557,West,61060,5,53349
1962,2025-06-24,P103,C505,South,101859,4,88037
1963,2024-03-19,P101,C606,North,275766,5,236697
1964,2024-09-23,P104,C373,West,23637,2,18237
1965,2025-10-28,P102,C352,North,44326,3,31801
1966,2024-11-24,P101,C322,South,54889,1,42233
1967,2024-12-11,P105,C534,North,119455,4,100908
1968,2024-04-22,P104,C278,North,11898,1,10476
1969,2025-01-21,P102,C250,East,59665,4,52354
1970,2024-10-06,P101,C303,West,218440,4,159601
1971,2025-07-12,P101,C540,West,218419,4,163318
1972,2024-09-26,P105,C526,East,91056,3,64403
1973,2024-02-06,P101,C523,South,55609,1,39332
1974,2025-04-12,P104,C324,North,35961,3,31925
1975,2024-02-22,P103,C658,North,126537,5,106410
1976,2024-04-20,P102,C595,South,28254,2,21614
1977,2024-12-07,P102,C402,East,43054,3,34508
